tas,Year,Month,Country
11.8543,1923,6,CZE
18.2576,1923,7,CZE
16.3157,1923,8,CZE
13.4373,1923,9,CZE
10.2851,1923,10,CZE
2.41038,1923,11,CZE
-3.4118,1923,12,CZE
-5.0571,1924,1,CZE
-5.063,1924,2,CZE
0.83039,1924,3,CZE
6.16076,1924,4,CZE
13.8679,1924,5,CZE
15.0979,1924,6,CZE
16.8006,1924,7,CZE
15.1882,1924,8,CZE
14.1291,1924,9,CZE
8.60685,1924,10,CZE
1.3739,1924,11,CZE
-1.4089,1924,12,CZE
0.24227,1925,1,CZE
2.17641,1925,2,CZE
0.66705,1925,3,CZE
7.92954,1925,4,CZE
13.8937,1925,5,CZE
14.2008,1925,6,CZE
17.2784,1925,7,CZE
16.4601,1925,8,CZE
11.5194,1925,9,CZE
7.98594,1925,10,CZE
1.56665,1925,11,CZE
-2.2397,1925,12,CZE
-2.8043,1926,1,CZE
2.33441,1926,2,CZE
2.78972,1926,3,CZE
9.17855,1926,4,CZE
11.3715,1926,5,CZE
13.6192,1926,6,CZE
17.2062,1926,7,CZE
15.7167,1926,8,CZE
14.4119,1926,9,CZE
8.10108,1926,10,CZE
6.38387,1926,11,CZE
-1.2333,1926,12,CZE
-0.3198,1927,1,CZE
-1.5927,1927,2,CZE
5.13023,1927,3,CZE
7.11164,1927,4,CZE
10.8117,1927,5,CZE
15.2248,1927,6,CZE
17.7116,1927,7,CZE
17.0502,1927,8,CZE
13.8933,1927,9,CZE
7.9005,1927,10,CZE
1.8358,1927,11,CZE
-5.2898,1927,12,CZE
-0.7423,1928,1,CZE
-0.0629,1928,2,CZE
1.09137,1928,3,CZE
7.57761,1928,4,CZE
9.83684,1928,5,CZE
14.1705,1928,6,CZE
19.4075,1928,7,CZE
16.9891,1928,8,CZE
13.0686,1928,9,CZE
8.33949,1928,10,CZE
5.46642,1928,11,CZE
-2.6345,1928,12,CZE
-7.5064,1929,1,CZE
-6.3166,1929,2,CZE
0.49957,1929,3,CZE
4.11491,1929,4,CZE
13.2672,1929,5,CZE
14.77,1929,6,CZE
17.956,1929,7,CZE
17.5135,1929,8,CZE
14.8174,1929,9,CZE
9.83396,1929,10,CZE
3.88878,1929,11,CZE
1.056,1929,12,CZE
-0.6996,1930,1,CZE
-2.5074,1930,2,CZE
3.92601,1930,3,CZE
8.48831,1930,4,CZE
11.8849,1930,5,CZE
18.3811,1930,6,CZE
17.0169,1930,7,CZE
16.1272,1930,8,CZE
13.6132,1930,9,CZE
8.46406,1930,10,CZE
4.80259,1930,11,CZE
-1.7859,1930,12,CZE
-2.0486,1931,1,CZE
-2.6336,1931,2,CZE
-1.0066,1931,3,CZE
4.98008,1931,4,CZE
15.7869,1931,5,CZE
16.7772,1931,6,CZE
17.6795,1931,7,CZE
15.8734,1931,8,CZE
10.0911,1931,9,CZE
6.72028,1931,10,CZE
2.26852,1931,11,CZE
-1.8028,1931,12,CZE
-0.7066,1932,1,CZE
-4.953,1932,2,CZE
-1.0363,1932,3,CZE
7.40419,1932,4,CZE
13.2192,1932,5,CZE
14.238,1932,6,CZE
18.7547,1932,7,CZE
18.6094,1932,8,CZE
16.2013,1932,9,CZE
8.91343,1932,10,CZE
2.96935,1932,11,CZE
-1.3681,1932,12,CZE
-5.8253,1933,1,CZE
-1.4898,1933,2,CZE
3.38754,1933,3,CZE
5.85044,1933,4,CZE
11.4381,1933,5,CZE
13.9527,1933,6,CZE
17.963,1933,7,CZE
17.2471,1933,8,CZE
13.1152,1933,9,CZE
8.55663,1933,10,CZE
1.48939,1933,11,CZE
-6.2855,1933,12,CZE
-1.9341,1934,1,CZE
-0.7248,1934,2,CZE
4.41746,1934,3,CZE
10.3593,1934,4,CZE
14.0011,1934,5,CZE
16.275,1934,6,CZE
18.6185,1934,7,CZE
17.1926,1934,8,CZE
15.2265,1934,9,CZE
9.10815,1934,10,CZE
3.61268,1934,11,CZE
3.12543,1934,12,CZE
-3.9342,1935,1,CZE
-0.4646,1935,2,CZE
0.75072,1935,3,CZE
7.21435,1935,4,CZE
10.4519,1935,5,CZE
17.8237,1935,6,CZE
17.7,1935,7,CZE
17.1714,1935,8,CZE
13.9981,1935,9,CZE
9.10636,1935,10,CZE
3.68559,1935,11,CZE
-1.4436,1935,12,CZE
0.69276,1936,1,CZE
-1.4528,1936,2,CZE
4.45633,1936,3,CZE
7.23122,1936,4,CZE
13.0545,1936,5,CZE
15.9647,1936,6,CZE
17.9963,1936,7,CZE
15.9715,1936,8,CZE
12.8486,1936,9,CZE
5.48555,1936,10,CZE
2.3023,1936,11,CZE
-0.5853,1936,12,CZE
-4.7689,1937,1,CZE
0.01718,1937,2,CZE
3.39109,1937,3,CZE
7.54651,1937,4,CZE
15.3566,1937,5,CZE
17.0647,1937,6,CZE
17.4627,1937,7,CZE
17.3556,1937,8,CZE
13.6727,1937,9,CZE
9.40896,1937,10,CZE
2.34505,1937,11,CZE
-2.1119,1937,12,CZE
-1.1731,1938,1,CZE
-0.4994,1938,2,CZE
6.35541,1938,3,CZE
4.44525,1938,4,CZE
11.0934,1938,5,CZE
16.5344,1938,6,CZE
17.3951,1938,7,CZE
17.9696,1938,8,CZE
13.2409,1938,9,CZE
9.17202,1938,10,CZE
5.37,1938,11,CZE
-3.7076,1938,12,CZE
-0.2702,1939,1,CZE
0.82019,1939,2,CZE
0.39276,1939,3,CZE
9.56139,1939,4,CZE
10.5497,1939,5,CZE
16.1527,1939,6,CZE
17.702,1939,7,CZE
18.0113,1939,8,CZE
13.1297,1939,9,CZE
6.10801,1939,10,CZE
3.58413,1939,11,CZE
-3.8255,1939,12,CZE
-10.958,1940,1,CZE
-7.5972,1940,2,CZE
0.63212,1940,3,CZE
7.63152,1940,4,CZE
11.0366,1940,5,CZE
16.4192,1940,6,CZE
16.5327,1940,7,CZE
14.4656,1940,8,CZE
12.8661,1940,9,CZE
7.53249,1940,10,CZE
4.11426,1940,11,CZE
-5.591,1940,12,CZE
-7.6969,1941,1,CZE
-1.7398,1941,2,CZE
2.28533,1941,3,CZE
5.23238,1941,4,CZE
9.01706,1941,5,CZE
15.8324,1941,6,CZE
17.7204,1941,7,CZE
15.6888,1941,8,CZE
11.8525,1941,9,CZE
7.17148,1941,10,CZE
-0.3218,1941,11,CZE
-0.9438,1941,12,CZE
-10.482,1942,1,CZE
-6.1449,1942,2,CZE
-0.012,1942,3,CZE
6.38378,1942,4,CZE
12.3515,1942,5,CZE
14.4966,1942,6,CZE
16.4419,1942,7,CZE
18.0481,1942,8,CZE
16.3686,1942,9,CZE
10.5785,1942,10,CZE
1.62325,1942,11,CZE
0.00438,1942,12,CZE
-4.1929,1943,1,CZE
1.33771,1943,2,CZE
4.55167,1943,3,CZE
8.74639,1943,4,CZE
11.7939,1943,5,CZE
14.1776,1943,6,CZE
17.3803,1943,7,CZE
18.9212,1943,8,CZE
14.5874,1943,9,CZE
9.84004,1943,10,CZE
1.6435,1943,11,CZE
-3.0371,1943,12,CZE
0.92669,1944,1,CZE
-2.834,1944,2,CZE
-0.3478,1944,3,CZE
7.64286,1944,4,CZE
11.3284,1944,5,CZE
14.3848,1944,6,CZE
17.3929,1944,7,CZE
19.7158,1944,8,CZE
13.334,1944,9,CZE
9.0035,1944,10,CZE
2.50946,1944,11,CZE
-2.8287,1944,12,CZE
-6.564,1945,1,CZE
1.45955,1945,2,CZE
4.64088,1945,3,CZE
8.26011,1945,4,CZE
13.6286,1945,5,CZE
16.4261,1945,6,CZE
18.2766,1945,7,CZE
17.0233,1945,8,CZE
13.3989,1945,9,CZE
8.50136,1945,10,CZE
2.4136,1945,11,CZE
-0.6576,1945,12,CZE
-4.5255,1946,1,CZE
0.49891,1946,2,CZE
3.69951,1946,3,CZE
10.1514,1946,4,CZE
15.0407,1946,5,CZE
15.8765,1946,6,CZE
18.8697,1946,7,CZE
17.2065,1946,8,CZE
14.313,1946,9,CZE
5.22015,1946,10,CZE
2.01744,1946,11,CZE
-4.7097,1946,12,CZE
-7.4655,1947,1,CZE
-8.0384,1947,2,CZE
2.26078,1947,3,CZE
9.57105,1947,4,CZE
14.1767,1947,5,CZE
17.2873,1947,6,CZE
18.8692,1947,7,CZE
17.5039,1947,8,CZE
16.8291,1947,9,CZE
6.42899,1947,10,CZE
4.18563,1947,11,CZE
-0.5935,1947,12,CZE
0.52785,1948,1,CZE
-2.1095,1948,2,CZE
4.3666,1948,3,CZE
9.92538,1948,4,CZE
14.0711,1948,5,CZE
15.2451,1948,6,CZE
16.1995,1948,7,CZE
16.9074,1948,8,CZE
14.5425,1948,9,CZE
8.1986,1948,10,CZE
2.91694,1948,11,CZE
-1.8221,1948,12,CZE
-0.9419,1949,1,CZE
0.14079,1949,2,CZE
0.57881,1949,3,CZE
9.73195,1949,4,CZE
13.0042,1949,5,CZE
13.8329,1949,6,CZE
17.2592,1949,7,CZE
16.7044,1949,8,CZE
15.2369,1949,9,CZE
9.4025,1949,10,CZE
3.06238,1949,11,CZE
0.96378,1949,12,CZE
-4.6616,1950,1,CZE
0.774,1950,2,CZE
4.25697,1950,3,CZE
7.52906,1950,4,CZE
14.3124,1950,5,CZE
17.6558,1950,6,CZE
18.7509,1950,7,CZE
17.8731,1950,8,CZE
13.3503,1950,9,CZE
6.74747,1950,10,CZE
2.76454,1950,11,CZE
-2.7799,1950,12,CZE
-0.4587,1951,1,CZE
1.02227,1951,2,CZE
1.77044,1951,3,CZE
7.80821,1951,4,CZE
11.7449,1951,5,CZE
15.9217,1951,6,CZE
17.5411,1951,7,CZE
18.5774,1951,8,CZE
15.0834,1951,9,CZE
7.28635,1951,10,CZE
5.78843,1951,11,CZE
0.82836,1951,12,CZE
-1.3851,1952,1,CZE
-1.3597,1952,2,CZE
0.1956,1952,3,CZE
10.6803,1952,4,CZE
11.6473,1952,5,CZE
15.3997,1952,6,CZE
18.9422,1952,7,CZE
19.1863,1952,8,CZE
11.1896,1952,9,CZE
7.0202,1952,10,CZE
1.36013,1952,11,CZE
-2.4299,1952,12,CZE
-2.0954,1953,1,CZE
-1.0056,1953,2,CZE
3.79373,1953,3,CZE
9.29105,1953,4,CZE
12.3311,1953,5,CZE
16.755,1953,6,CZE
18.7534,1953,7,CZE
16.6045,1953,8,CZE
14.2573,1953,9,CZE
10.4429,1953,10,CZE
2.84314,1953,11,CZE
0.22162,1953,12,CZE
-6.6095,1954,1,CZE
-6.8684,1954,2,CZE
3.92179,1954,3,CZE
5.14417,1954,4,CZE
12.2264,1954,5,CZE
17.0563,1954,6,CZE
15.1107,1954,7,CZE
17.0151,1954,8,CZE
14.6659,1954,9,CZE
8.81271,1954,10,CZE
2.13714,1954,11,CZE
1.72869,1954,12,CZE
-3.5049,1955,1,CZE
-2.699,1955,2,CZE
-0.0278,1955,3,CZE
5.72805,1955,4,CZE
10.9626,1955,5,CZE
14.819,1955,6,CZE
17.3831,1955,7,CZE
16.8413,1955,8,CZE
13.8386,1955,9,CZE
8.13277,1955,10,CZE
2.93175,1955,11,CZE
1.04971,1955,12,CZE
-1.3903,1956,1,CZE
-8.9766,1956,2,CZE
1.02385,1956,3,CZE
5.89006,1956,4,CZE
12.3711,1956,5,CZE
14.1414,1956,6,CZE
17.3637,1956,7,CZE
15.7087,1956,8,CZE
14.2644,1956,9,CZE
8.24877,1956,10,CZE
0.27656,1956,11,CZE
-0.0742,1956,12,CZE
-2.0103,1957,1,CZE
2.35952,1957,2,CZE
5.04968,1957,3,CZE
7.58116,1957,4,CZE
10.0386,1957,5,CZE
17.6453,1957,6,CZE
18.2496,1957,7,CZE
15.5727,1957,8,CZE
11.9892,1957,9,CZE
8.38931,1957,10,CZE
4.24148,1957,11,CZE
-0.9308,1957,12,CZE
-2.3832,1958,1,CZE
0.96176,1958,2,CZE
-1.4903,1958,3,CZE
4.84156,1958,4,CZE
14.907,1958,5,CZE
14.7069,1958,6,CZE
17.7842,1958,7,CZE
17.2026,1958,8,CZE
14.0262,1958,9,CZE
9.24135,1958,10,CZE
4.04449,1958,11,CZE
0.68852,1958,12,CZE
-1.4422,1959,1,CZE
-2.2376,1959,2,CZE
5.32588,1959,3,CZE
8.92515,1959,4,CZE
12.558,1959,5,CZE
15.8292,1959,6,CZE
18.7308,1959,7,CZE
17.3077,1959,8,CZE
12.3457,1959,9,CZE
7.83548,1959,10,CZE
2.9886,1959,11,CZE
1.04054,1959,12,CZE
-2.8082,1960,1,CZE
-2.093,1960,2,CZE
3.19074,1960,3,CZE
7.06057,1960,4,CZE
12.4927,1960,5,CZE
15.9784,1960,6,CZE
15.7848,1960,7,CZE
16.7983,1960,8,CZE
12.7054,1960,9,CZE
9.20822,1960,10,CZE
4.84454,1960,11,CZE
0.90241,1960,12,CZE
-3.3311,1961,1,CZE
2.12396,1961,2,CZE
5.78866,1961,3,CZE
10.966,1961,4,CZE
10.5053,1961,5,CZE
16.5046,1961,6,CZE
15.6852,1961,7,CZE
16.5116,1961,8,CZE
15.8897,1961,9,CZE
10.3028,1961,10,CZE
2.88718,1961,11,CZE
-3.0905,1961,12,CZE
-0.8112,1962,1,CZE
-1.483,1962,2,CZE
-0.5035,1962,3,CZE
9.22684,1962,4,CZE
10.134,1962,5,CZE
14.1921,1962,6,CZE
15.6089,1962,7,CZE
17.4706,1962,8,CZE
12.7067,1962,9,CZE
8.33297,1962,10,CZE
2.83624,1962,11,CZE
-5.2885,1962,12,CZE
-9.0353,1963,1,CZE
-6.9627,1963,2,CZE
0.8229,1963,3,CZE
8.65452,1963,4,CZE
12.4866,1963,5,CZE
16.2904,1963,6,CZE
18.6073,1963,7,CZE
17.3266,1963,8,CZE
14.6241,1963,9,CZE
8.24385,1963,10,CZE
6.49806,1963,11,CZE
-5.1984,1963,12,CZE
-5.6809,1964,1,CZE
-1.8139,1964,2,CZE
-0.7757,1964,3,CZE
8.75979,1964,4,CZE
13.1274,1964,5,CZE
17.7246,1964,6,CZE
18.3294,1964,7,CZE
15.9972,1964,8,CZE
13.5634,1964,9,CZE
7.49913,1964,10,CZE
4.10597,1964,11,CZE
-1.4168,1964,12,CZE
-0.6952,1965,1,CZE
-4.0666,1965,2,CZE
1.22038,1965,3,CZE
6.72195,1965,4,CZE
10.6647,1965,5,CZE
15.5117,1965,6,CZE
15.914,1965,7,CZE
15.4044,1965,8,CZE
13.6183,1965,9,CZE
7.35885,1965,10,CZE
0.17497,1965,11,CZE
0.67301,1965,12,CZE
-5.2506,1966,1,CZE
3.31081,1966,2,CZE
2.86538,1966,3,CZE
9.55443,1966,4,CZE
12.6331,1966,5,CZE
16.5993,1966,6,CZE
16.3324,1966,7,CZE
16.1416,1966,8,CZE
13.2877,1966,9,CZE
11.8994,1966,10,CZE
2.08114,1966,11,CZE
0.23038,1966,12,CZE
-2.1896,1967,1,CZE
0.86123,1967,2,CZE
4.73981,1967,3,CZE
7.01684,1967,4,CZE
12.89,1967,5,CZE
15.2084,1967,6,CZE
19.147,1967,7,CZE
17.0437,1967,8,CZE
14.7168,1967,9,CZE
10.9931,1967,10,CZE
2.96271,1967,11,CZE
-1.2063,1967,12,CZE
-3.3651,1968,1,CZE
0.1855,1968,2,CZE
3.9598,1968,3,CZE
9.13289,1968,4,CZE
11.6302,1968,5,CZE
16.5452,1968,6,CZE
16.6724,1968,7,CZE
16.4462,1968,8,CZE
13.6126,1968,9,CZE
9.23851,1968,10,CZE
3.51222,1968,11,CZE
-3.6788,1968,12,CZE
-2.9298,1969,1,CZE
-2.671,1969,2,CZE
0.05689,1969,3,CZE
7.27403,1969,4,CZE
14.2704,1969,5,CZE
15.0377,1969,6,CZE
18.4176,1969,7,CZE
16.2911,1969,8,CZE
14.1716,1969,9,CZE
9.54797,1969,10,CZE
4.59927,1969,11,CZE
-6.2661,1969,12,CZE
-3.9929,1970,1,CZE
-2.3704,1970,2,CZE
0.83091,1970,3,CZE
6.2791,1970,4,CZE
11.0631,1970,5,CZE
16.6899,1970,6,CZE
17.0224,1970,7,CZE
17.0646,1970,8,CZE
12.9636,1970,9,CZE
8.18316,1970,10,CZE
5.0918,1970,11,CZE
-0.7363,1970,12,CZE
-3.9705,1971,1,CZE
0.38348,1971,2,CZE
0.34494,1971,3,CZE
8.48489,1971,4,CZE
14.0783,1971,5,CZE
14.238,1971,6,CZE
18.1525,1971,7,CZE
19.0883,1971,8,CZE
11.7807,1971,9,CZE
8.0626,1971,10,CZE
2.59222,1971,11,CZE
2.30589,1971,12,CZE
-3.9178,1972,1,CZE
1.06277,1972,2,CZE
5.18734,1972,3,CZE
7.43182,1972,4,CZE
12.0754,1972,5,CZE
15.7482,1972,6,CZE
18.28,1972,7,CZE
16.5101,1972,8,CZE
11.158,1972,9,CZE
6.24884,1972,10,CZE
3.45956,1972,11,CZE
-1.062,1972,12,CZE
-1.6661,1973,1,CZE
0.31104,1973,2,CZE
3.69071,1973,3,CZE
5.56809,1973,4,CZE
12.8374,1973,5,CZE
15.6614,1973,6,CZE
17.3057,1973,7,CZE
18.1039,1973,8,CZE
14.6974,1973,9,CZE
7.04486,1973,10,CZE
1.56079,1973,11,CZE
-1.3979,1973,12,CZE
1.05691,1974,1,CZE
2.51979,1974,2,CZE
5.95556,1974,3,CZE
7.75281,1974,4,CZE
11.4125,1974,5,CZE
13.7879,1974,6,CZE
15.7963,1974,7,CZE
18.4619,1974,8,CZE
13.6226,1974,9,CZE
5.30551,1974,10,CZE
3.14582,1974,11,CZE
2.82428,1974,12,CZE
2.09944,1975,1,CZE
-0.6339,1975,2,CZE
3.87537,1975,3,CZE
7.04569,1975,4,CZE
12.9324,1975,5,CZE
15.0372,1975,6,CZE
18.1252,1975,7,CZE
18.3462,1975,8,CZE
16.4761,1975,9,CZE
7.77948,1975,10,CZE
1.63522,1975,11,CZE
-0.2492,1975,12,CZE
-0.6302,1976,1,CZE
-1.1831,1976,2,CZE
0.17978,1976,3,CZE
7.45774,1976,4,CZE
12.7725,1976,5,CZE
16.6368,1976,6,CZE
19.0233,1976,7,CZE
15.5664,1976,8,CZE
12.6435,1976,9,CZE
9.57471,1976,10,CZE
4.42573,1976,11,CZE
-2.0058,1976,12,CZE
-1.6342,1977,1,CZE
1.3325,1977,2,CZE
5.97676,1977,3,CZE
5.93275,1977,4,CZE
12.1919,1977,5,CZE
16.2407,1977,6,CZE
16.6377,1977,7,CZE
16.2998,1977,8,CZE
11.7407,1977,9,CZE
9.58283,1977,10,CZE
4.31122,1977,11,CZE
-0.9734,1977,12,CZE
-0.8422,1978,1,CZE
-2.7202,1978,2,CZE
4.28983,1978,3,CZE
6.68885,1978,4,CZE
11.312,1978,5,CZE
14.6132,1978,6,CZE
15.5306,1978,7,CZE
15.4214,1978,8,CZE
12.5447,1978,9,CZE
8.90464,1978,10,CZE
2.31786,1978,11,CZE
-0.933,1978,12,CZE
-5.6166,1979,1,CZE
-1.9363,1979,2,CZE
3.79914,1979,3,CZE
6.38985,1979,4,CZE
13.3439,1979,5,CZE
17.8179,1979,6,CZE
15.0372,1979,7,CZE
16.3728,1979,8,CZE
13.4802,1979,9,CZE
7.17086,1979,10,CZE
2.66807,1979,11,CZE
2.50562,1979,12,CZE
-5.0756,1980,1,CZE
0.61149,1980,2,CZE
2.13331,1980,3,CZE
5.28413,1980,4,CZE
9.9764,1980,5,CZE
14.8306,1980,6,CZE
15.4053,1980,7,CZE
16.8186,1980,8,CZE
13.1816,1980,9,CZE
7.86687,1980,10,CZE
1.56634,1980,11,CZE
-1.121,1980,12,CZE
-3.7858,1981,1,CZE
-1.0915,1981,2,CZE
6.34518,1981,3,CZE
7.2789,1981,4,CZE
13.215,1981,5,CZE
16.3405,1981,6,CZE
16.6622,1981,7,CZE
17.0133,1981,8,CZE
14.2272,1981,9,CZE
8.71655,1981,10,CZE
3.44734,1981,11,CZE
-3.1213,1981,12,CZE
-5.0821,1982,1,CZE
-2.0028,1982,2,CZE
3.96494,1982,3,CZE
5.79931,1982,4,CZE
13.0081,1982,5,CZE
16.3574,1982,6,CZE
18.6076,1982,7,CZE
18.057,1982,8,CZE
16.3737,1982,9,CZE
9.52937,1982,10,CZE
4.10002,1982,11,CZE
0.94088,1982,12,CZE
2.54687,1983,1,CZE
-3.1124,1983,2,CZE
4.1764,1983,3,CZE
9.41479,1983,4,CZE
13.1016,1983,5,CZE
16.087,1983,6,CZE
20.573,1983,7,CZE
18.3182,1983,8,CZE
14.0668,1983,9,CZE
9.00315,1983,10,CZE
1.60998,1983,11,CZE
-1.3039,1983,12,CZE
-0.852,1984,1,CZE
-1.4924,1984,2,CZE
1.76862,1984,3,CZE
6.96551,1984,4,CZE
11.6716,1984,5,CZE
14.0073,1984,6,CZE
15.6498,1984,7,CZE
17.1091,1984,8,CZE
12.6888,1984,9,CZE
9.91034,1984,10,CZE
3.67931,1984,11,CZE
-0.9618,1984,12,CZE
-7.9787,1985,1,CZE
-5.2908,1985,2,CZE
2.57896,1985,3,CZE
7.71545,1985,4,CZE
13.8189,1985,5,CZE
13.3946,1985,6,CZE
17.5702,1985,7,CZE
17.2018,1985,8,CZE
13.5941,1985,9,CZE
8.25297,1985,10,CZE
0.13667,1985,11,CZE
2.11364,1985,12,CZE
-1.4475,1986,1,CZE
-7.6054,1986,2,CZE
2.42135,1986,3,CZE
8.45119,1986,4,CZE
14.734,1986,5,CZE
15.5722,1986,6,CZE
16.9975,1986,7,CZE
17.237,1986,8,CZE
12.1675,1986,9,CZE
8.98964,1986,10,CZE
4.06986,1986,11,CZE
-0.5231,1986,12,CZE
-7.9109,1987,1,CZE
-1.6191,1987,2,CZE
-1.8546,1987,3,CZE
8.50472,1987,4,CZE
10.5054,1987,5,CZE
14.8243,1987,6,CZE
17.7617,1987,7,CZE
15.5649,1987,8,CZE
15.2286,1987,9,CZE
9.26075,1987,10,CZE
3.92659,1987,11,CZE
0.64448,1987,12,CZE
1.41057,1988,1,CZE
1.13745,1988,2,CZE
1.7536,1988,3,CZE
8.02761,1988,4,CZE
14.2048,1988,5,CZE
15.2724,1988,6,CZE
18.0723,1988,7,CZE
17.6619,1988,8,CZE
13.753,1988,9,CZE
9.14078,1988,10,CZE
0.24999,1988,11,CZE
1.27933,1988,12,CZE
0.07693,1989,1,CZE
2.77774,1989,2,CZE
6.34072,1989,3,CZE
8.42761,1989,4,CZE
13.2415,1989,5,CZE
14.7378,1989,6,CZE
17.9022,1989,7,CZE
17.612,1989,8,CZE
14.5532,1989,9,CZE
9.92402,1989,10,CZE
1.29971,1989,11,CZE
0.25632,1989,12,CZE
-0.1624,1990,1,CZE
4.12063,1990,2,CZE
6.76348,1990,3,CZE
7.21172,1990,4,CZE
13.7499,1990,5,CZE
15.6965,1990,6,CZE
16.9839,1990,7,CZE
18.7249,1990,8,CZE
11.8379,1990,9,CZE
9.30705,1990,10,CZE
3.92828,1990,11,CZE
-1.0581,1990,12,CZE
-0.2427,1991,1,CZE
-4.2791,1991,2,CZE
5.46369,1991,3,CZE
7.03335,1991,4,CZE
9.34416,1991,5,CZE
14.5605,1991,6,CZE
19.1393,1991,7,CZE
17.933,1991,8,CZE
15.0468,1991,9,CZE
7.77322,1991,10,CZE
2.85025,1991,11,CZE
-1.9895,1991,12,CZE
-0.0994,1992,1,CZE
0.71896,1992,2,CZE
3.88855,1992,3,CZE
7.99984,1992,4,CZE
13.6857,1992,5,CZE
17.4426,1992,6,CZE
19.2673,1992,7,CZE
21.0309,1992,8,CZE
14.0258,1992,9,CZE
6.9635,1992,10,CZE
3.69725,1992,11,CZE
-1.0683,1992,12,CZE
-0.0208,1993,1,CZE
-2.4458,1993,2,CZE
2.24435,1993,3,CZE
9.66099,1993,4,CZE
15.4363,1993,5,CZE
15.7832,1993,6,CZE
16.5439,1993,7,CZE
17.2666,1993,8,CZE
12.9519,1993,9,CZE
8.51622,1993,10,CZE
-0.1658,1993,11,CZE
1.63094,1993,12,CZE
1.87408,1994,1,CZE
-1.0562,1994,2,CZE
5.99618,1994,3,CZE
8.20165,1994,4,CZE
12.7166,1994,5,CZE
16.3441,1994,6,CZE
21.5243,1994,7,CZE
18.941,1994,8,CZE
14.6275,1994,9,CZE
6.97826,1994,10,CZE
4.04483,1994,11,CZE
1.10918,1994,12,CZE
-1.7349,1995,1,CZE
3.44018,1995,2,CZE
2.69576,1995,3,CZE
8.42601,1995,4,CZE
12.3605,1995,5,CZE
14.6186,1995,6,CZE
20.3404,1995,7,CZE
18.0141,1995,8,CZE
12.7616,1995,9,CZE
10.7634,1995,10,CZE
0.79284,1995,11,CZE
-2.8482,1995,12,CZE
-4.8517,1996,1,CZE
-4.399,1996,2,CZE
-0.4596,1996,3,CZE
8.03785,1996,4,CZE
12.5691,1996,5,CZE
16.1381,1996,6,CZE
15.8951,1996,7,CZE
17.0966,1996,8,CZE
10.5623,1996,9,CZE
9.4756,1996,10,CZE
4.48,1996,11,CZE
-4.8746,1996,12,CZE
-4.6289,1997,1,CZE
1.90004,1997,2,CZE
4.25807,1997,3,CZE
5.37452,1997,4,CZE
13.2455,1997,5,CZE
16.0847,1997,6,CZE
16.8559,1997,7,CZE
18.8511,1997,8,CZE
13.7548,1997,9,CZE
6.75675,1997,10,CZE
2.86986,1997,11,CZE
0.76648,1997,12,CZE
0.36225,1998,1,CZE
3.12612,1998,2,CZE
3.36654,1998,3,CZE
9.74169,1998,4,CZE
13.696,1998,5,CZE
17.0673,1998,6,CZE
17.4262,1998,7,CZE
17.6905,1998,8,CZE
13.3151,1998,9,CZE
8.83013,1998,10,CZE
0.37359,1998,11,CZE
-1.7661,1998,12,CZE
-0.2364,1999,1,CZE
-1.1784,1999,2,CZE
4.95918,1999,3,CZE
9.12566,1999,4,CZE
13.5937,1999,5,CZE
15.4874,1999,6,CZE
18.9257,1999,7,CZE
17.4006,1999,8,CZE
16.8162,1999,9,CZE
8.89648,1999,10,CZE
2.0333,1999,11,CZE
-0.0794,1999,12,CZE
-2.0084,2000,1,CZE
2.67217,2000,2,CZE
4.27104,2000,3,CZE
11.2714,2000,4,CZE
15.009,2000,5,CZE
17.5034,2000,6,CZE
15.9202,2000,7,CZE
19.0706,2000,8,CZE
13.6262,2000,9,CZE
11.4992,2000,10,CZE
5.66627,2000,11,CZE
0.90077,2000,12,CZE
-1.3197,2001,1,CZE
0.70807,2001,2,CZE
3.98621,2001,3,CZE
7.27458,2001,4,CZE
14.5313,2001,5,CZE
14.3856,2001,6,CZE
18.5225,2001,7,CZE
19.0759,2001,8,CZE
11.8134,2001,9,CZE
12.0308,2001,10,CZE
2.12655,2001,11,CZE
-3.3081,2001,12,CZE
-0.7541,2002,1,CZE
3.64661,2002,2,CZE
4.90342,2002,3,CZE
8.02026,2002,4,CZE
15.3547,2002,5,CZE
17.5906,2002,6,CZE
18.9509,2002,7,CZE
19.2323,2002,8,CZE
12.9923,2002,9,CZE
7.53741,2002,10,CZE
4.83502,2002,11,CZE
-2.7189,2002,12,CZE
-2.4768,2003,1,CZE
-3.5446,2003,2,CZE
4.11673,2003,3,CZE
7.88254,2003,4,CZE
15.3177,2003,5,CZE
19.6076,2003,6,CZE
18.975,2003,7,CZE
20.9547,2003,8,CZE
14.3947,2003,9,CZE
5.75956,2003,10,CZE
5.00616,2003,11,CZE
-0.1479,2003,12,CZE
-3.6159,2004,1,CZE
0.87076,2004,2,CZE
3.1943,2004,3,CZE
9.3563,2004,4,CZE
11.6859,2004,5,CZE
15.5122,2004,6,CZE
17.5745,2004,7,CZE
18.8871,2004,8,CZE
14.0394,2004,9,CZE
10.0174,2004,10,CZE
3.64018,2004,11,CZE
-0.0718,2004,12,CZE
-0.2271,2005,1,CZE
-3.1156,2005,2,CZE
1.72304,2005,3,CZE
9.52293,2005,4,CZE
13.4649,2005,5,CZE
16.2418,2005,6,CZE
18.3185,2005,7,CZE
16.5069,2005,8,CZE
15.1111,2005,9,CZE
9.89365,2005,10,CZE
